Target_ID,Category_ID,Variable_ID,Missing_Rate,Status,Reason
tomato_total_flower,CAT_027,leaves_num__roll4_max,,needs_review,raw history required
tomato_total_flower,CAT_027,leaves_num__roll4_slope,,needs_review,raw history required
tomato_total_flower,CAT_027,leaves_width__current,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_027,leaves_width__delta,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_027,leaves_width__delta_per_day,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_027,leaves_width__lag1,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_027,leaves_width__lag2,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_027,leaves_width__lag3,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_027,leaves_width__roll2_mean,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_027,leaves_width__roll2_std,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_027,leaves_width__roll2_min,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_027,leaves_width__roll2_max,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_027,leaves_width__roll2_slope,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_027,leaves_width__roll3_mean,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_027,leaves_width__roll3_std,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_027,leaves_width__roll3_min,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_027,leaves_width__roll3_max,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_027,leaves_width__roll3_slope,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_027,leaves_width__roll4_mean,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_027,leaves_width__roll4_std,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_027,leaves_width__roll4_min,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_027,leaves_width__roll4_max,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_027,leaves_width__roll4_slope,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_027,petiole_length__current,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_027,petiole_length__delta,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_027,petiole_length__delta_per_day,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_027,petiole_length__lag1,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_027,petiole_length__lag2,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_027,petiole_length__lag3,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_027,petiole_length__roll2_mean,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_027,petiole_length__roll2_std,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_027,petiole_length__roll2_min,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_027,petiole_length__roll2_max,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_027,petiole_length__roll2_slope,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_027,petiole_length__roll3_mean,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_027,petiole_length__roll3_std,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_027,petiole_length__roll3_min,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_027,petiole_length__roll3_max,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_027,petiole_length__roll3_slope,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_027,petiole_length__roll4_mean,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_027,petiole_length__roll4_std,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_027,petiole_length__roll4_min,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_027,petiole_length__roll4_max,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_027,petiole_length__roll4_slope,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,stem_diameter__current,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,stem_diameter__delta,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,stem_diameter__delta_per_day,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,stem_diameter__lag1,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,stem_diameter__lag2,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,stem_diameter__lag3,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,stem_diameter__roll2_mean,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,stem_diameter__roll2_std,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,stem_diameter__roll2_min,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,stem_diameter__roll2_max,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,stem_diameter__roll2_slope,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,stem_diameter__roll3_mean,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,stem_diameter__roll3_std,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,stem_diameter__roll3_min,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,stem_diameter__roll3_max,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,stem_diameter__roll3_slope,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,stem_diameter__roll4_mean,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,stem_diameter__roll4_std,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,stem_diameter__roll4_min,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,stem_diameter__roll4_max,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,stem_diameter__roll4_slope,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,theca_diameter__current,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,theca_diameter__delta,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,theca_diameter__delta_per_day,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,theca_diameter__lag1,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,theca_diameter__lag2,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,theca_diameter__lag3,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,theca_diameter__roll2_mean,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,theca_diameter__roll2_std,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,theca_diameter__roll2_min,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,theca_diameter__roll2_max,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,theca_diameter__roll2_slope,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,theca_diameter__roll3_mean,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,theca_diameter__roll3_std,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,theca_diameter__roll3_min,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,theca_diameter__roll3_max,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,theca_diameter__roll3_slope,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,theca_diameter__roll4_mean,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,theca_diameter__roll4_std,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,theca_diameter__roll4_min,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,theca_diameter__roll4_max,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,theca_diameter__roll4_slope,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,grow_length__current,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,grow_length__delta,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,grow_length__delta_per_day,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,grow_length__lag1,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,grow_length__lag2,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,grow_length__lag3,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,grow_length__roll2_mean,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,grow_length__roll2_std,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,grow_length__roll2_min,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,grow_length__roll2_max,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,grow_length__roll2_slope,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,grow_length__roll3_mean,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,grow_length__roll3_std,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,grow_length__roll3_min,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,grow_length__roll3_max,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,grow_length__roll3_slope,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,grow_length__roll4_mean,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,grow_length__roll4_std,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,grow_length__roll4_min,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,grow_length__roll4_max,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_012,grow_length__roll4_slope,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_002,current_max_truss_number__current,0.0,eligible,
tomato_total_flower,CAT_002,current_max_truss_number__delta,0.0573248407643312,eligible,
tomato_total_flower,CAT_002,current_max_truss_number__delta_per_day,0.0573248407643312,eligible,
tomato_total_flower,CAT_002,current_max_truss_number__lag1,0.0573248407643312,eligible,
tomato_total_flower,CAT_002,current_max_truss_number__lag2,0.1038216560509554,eligible,
tomato_total_flower,CAT_002,current_max_truss_number__lag3,0.1496815286624203,eligible,
tomato_total_flower,CAT_002,current_max_truss_number__roll2_mean,0.0573248407643312,affine_dependent_on_prior_members,
tomato_total_flower,CAT_002,current_max_truss_number__roll2_std,0.0573248407643312,affine_dependent_on_prior_members,
tomato_total_flower,CAT_002,current_max_truss_number__roll2_min,0.0573248407643312,affine_dependent_on_prior_members,
tomato_total_flower,CAT_002,current_max_truss_number__roll2_max,0.0573248407643312,affine_dependent_on_prior_members,
tomato_total_flower,CAT_002,current_max_truss_number__roll2_slope,0.0573248407643312,affine_dependent_on_prior_members,
tomato_total_flower,CAT_002,current_max_truss_number__roll3_mean,0.1038216560509554,eligible,
tomato_total_flower,CAT_002,current_max_truss_number__roll3_std,0.1038216560509554,eligible,
tomato_total_flower,CAT_002,current_max_truss_number__roll3_min,0.1038216560509554,affine_dependent_on_prior_members,
tomato_total_flower,CAT_002,current_max_truss_number__roll3_max,0.1038216560509554,eligible,
tomato_total_flower,CAT_002,current_max_truss_number__roll3_slope,0.1038216560509554,eligible,
tomato_total_flower,CAT_002,current_max_truss_number__roll4_mean,0.1496815286624203,eligible,
tomato_total_flower,CAT_002,current_max_truss_number__roll4_std,0.1496815286624203,eligible,
tomato_total_flower,CAT_002,current_max_truss_number__roll4_min,0.1496815286624203,affine_dependent_on_prior_members,
tomato_total_flower,CAT_002,current_max_truss_number__roll4_max,0.1496815286624203,eligible,
tomato_total_flower,CAT_002,current_max_truss_number__roll4_slope,0.1496815286624203,eligible,
tomato_total_flower,CAT_002,positive_truss_count__current,0.0,eligible,
tomato_total_flower,CAT_002,positive_truss_count__delta,0.0573248407643312,eligible,
tomato_total_flower,CAT_002,positive_truss_count__delta_per_day,0.0573248407643312,eligible,
tomato_total_flower,CAT_002,positive_truss_count__lag1,0.0573248407643312,eligible,
tomato_total_flower,CAT_002,positive_truss_count__lag2,0.1038216560509554,eligible,
tomato_total_flower,CAT_002,positive_truss_count__lag3,0.1496815286624203,eligible,
tomato_total_flower,CAT_002,positive_truss_count__roll2_mean,0.0573248407643312,affine_dependent_on_prior_members,
tomato_total_flower,CAT_002,positive_truss_count__roll2_std,0.0573248407643312,eligible,
tomato_total_flower,CAT_002,positive_truss_count__roll2_min,0.0573248407643312,eligible,
tomato_total_flower,CAT_002,positive_truss_count__roll2_max,0.0573248407643312,affine_dependent_on_prior_members,
tomato_total_flower,CAT_002,positive_truss_count__roll2_slope,0.0573248407643312,affine_dependent_on_prior_members,
tomato_total_flower,CAT_002,positive_truss_count__roll3_mean,0.1038216560509554,eligible,
tomato_total_flower,CAT_002,positive_truss_count__roll3_std,0.1038216560509554,eligible,
tomato_total_flower,CAT_002,positive_truss_count__roll3_min,0.1038216560509554,eligible,
tomato_total_flower,CAT_002,positive_truss_count__roll3_max,0.1038216560509554,eligible,
tomato_total_flower,CAT_002,positive_truss_count__roll3_slope,0.1038216560509554,eligible,
tomato_total_flower,CAT_002,positive_truss_count__roll4_mean,0.1496815286624203,eligible,
tomato_total_flower,CAT_002,positive_truss_count__roll4_std,0.1496815286624203,eligible,
tomato_total_flower,CAT_002,positive_truss_count__roll4_min,0.1496815286624203,eligible,
tomato_total_flower,CAT_002,positive_truss_count__roll4_max,0.1496815286624203,eligible,
tomato_total_flower,CAT_002,positive_truss_count__roll4_slope,0.1496815286624203,eligible,
tomato_total_flower,CAT_002,fruit_cluster_num__current,,needs_review,raw history required
tomato_total_flower,CAT_002,fruit_cluster_num__delta,,needs_review,raw history required
tomato_total_flower,CAT_002,fruit_cluster_num__delta_per_day,,needs_review,raw history required
tomato_total_flower,CAT_002,fruit_cluster_num__lag1,,needs_review,raw history required
tomato_total_flower,CAT_002,fruit_cluster_num__lag2,,needs_review,raw history required
tomato_total_flower,CAT_002,fruit_cluster_num__lag3,,needs_review,raw history required
tomato_total_flower,CAT_002,fruit_cluster_num__roll2_mean,,needs_review,raw history required
tomato_total_flower,CAT_002,fruit_cluster_num__roll2_std,,needs_review,raw history required
tomato_total_flower,CAT_002,fruit_cluster_num__roll2_min,,needs_review,raw history required
tomato_total_flower,CAT_002,fruit_cluster_num__roll2_max,,needs_review,raw history required
tomato_total_flower,CAT_002,fruit_cluster_num__roll2_slope,,needs_review,raw history required
tomato_total_flower,CAT_002,fruit_cluster_num__roll3_mean,,needs_review,raw history required
tomato_total_flower,CAT_002,fruit_cluster_num__roll3_std,,needs_review,raw history required
tomato_total_flower,CAT_002,fruit_cluster_num__roll3_min,,needs_review,raw history required
tomato_total_flower,CAT_002,fruit_cluster_num__roll3_max,,needs_review,raw history required
tomato_total_flower,CAT_002,fruit_cluster_num__roll3_slope,,needs_review,raw history required
tomato_total_flower,CAT_002,fruit_cluster_num__roll4_mean,,needs_review,raw history required
tomato_total_flower,CAT_002,fruit_cluster_num__roll4_std,,needs_review,raw history required
tomato_total_flower,CAT_002,fruit_cluster_num__roll4_min,,needs_review,raw history required
tomato_total_flower,CAT_002,fruit_cluster_num__roll4_max,,needs_review,raw history required
tomato_total_flower,CAT_002,fruit_cluster_num__roll4_slope,,needs_review,raw history required
tomato_total_flower,CAT_022,fruits_num__current,,needs_review,raw history required
tomato_total_flower,CAT_022,fruits_num__delta,,needs_review,raw history required
tomato_total_flower,CAT_022,fruits_num__delta_per_day,,needs_review,raw history required
tomato_total_flower,CAT_022,fruits_num__lag1,,needs_review,raw history required
tomato_total_flower,CAT_022,fruits_num__lag2,,needs_review,raw history required
tomato_total_flower,CAT_022,fruits_num__lag3,,needs_review,raw history required
tomato_total_flower,CAT_022,fruits_num__roll2_mean,,needs_review,raw history required
tomato_total_flower,CAT_022,fruits_num__roll2_std,,needs_review,raw history required
tomato_total_flower,CAT_022,fruits_num__roll2_min,,needs_review,raw history required
tomato_total_flower,CAT_022,fruits_num__roll2_max,,needs_review,raw history required
tomato_total_flower,CAT_022,fruits_num__roll2_slope,,needs_review,raw history required
tomato_total_flower,CAT_022,fruits_num__roll3_mean,,needs_review,raw history required
tomato_total_flower,CAT_022,fruits_num__roll3_std,,needs_review,raw history required
tomato_total_flower,CAT_022,fruits_num__roll3_min,,needs_review,raw history required
tomato_total_flower,CAT_022,fruits_num__roll3_max,,needs_review,raw history required
tomato_total_flower,CAT_022,fruits_num__roll3_slope,,needs_review,raw history required
tomato_total_flower,CAT_022,fruits_num__roll4_mean,,needs_review,raw history required
tomato_total_flower,CAT_022,fruits_num__roll4_std,,needs_review,raw history required
tomato_total_flower,CAT_022,fruits_num__roll4_min,,needs_review,raw history required
tomato_total_flower,CAT_022,fruits_num__roll4_max,,needs_review,raw history required
tomato_total_flower,CAT_022,fruits_num__roll4_slope,,needs_review,raw history required
tomato_total_flower,CAT_022,fruits_weight__current,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_022,fruits_weight__delta,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_022,fruits_weight__delta_per_day,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_022,fruits_weight__lag1,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_022,fruits_weight__lag2,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_022,fruits_weight__lag3,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_022,fruits_weight__roll2_mean,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_022,fruits_weight__roll2_std,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_022,fruits_weight__roll2_min,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_022,fruits_weight__roll2_max,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_022,fruits_weight__roll2_slope,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_022,fruits_weight__roll3_mean,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_022,fruits_weight__roll3_std,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_022,fruits_weight__roll3_min,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_022,fruits_weight__roll3_max,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_022,fruits_weight__roll3_slope,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_022,fruits_weight__roll4_mean,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_022,fruits_weight__roll4_std,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_022,fruits_weight__roll4_min,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_022,fruits_weight__roll4_max,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_022,fruits_weight__roll4_slope,,needs_review,measurement unit/provenance must be verified
tomato_total_flower,CAT_020,flower_count__current,0.0,eligible,
tomato_total_flower,CAT_020,flower_count__delta,0.0573248407643312,eligible,
tomato_total_flower,CAT_020,flower_count__delta_per_day,0.0573248407643312,eligible,
tomato_total_flower,CAT_020,flower_count__lag1,0.0573248407643312,eligible,
tomato_total_flower,CAT_020,flower_count__lag2,0.1038216560509554,eligible,
tomato_total_flower,CAT_020,flower_count__lag3,0.1496815286624203,eligible,
tomato_total_flower,CAT_020,flower_count__roll2_mean,0.0573248407643312,affine_dependent_on_prior_members,
tomato_total_flower,CAT_020,flower_count__roll2_std,0.0573248407643312,eligible,
tomato_total_flower,CAT_020,flower_count__roll2_min,0.0573248407643312,eligible,
tomato_total_flower,CAT_020,flower_count__roll2_max,0.0573248407643312,affine_dependent_on_prior_members,
tomato_total_flower,CAT_020,flower_count__roll2_slope,0.0573248407643312,affine_dependent_on_prior_members,
tomato_total_flower,CAT_020,flower_count__roll3_mean,0.1038216560509554,eligible,
tomato_total_flower,CAT_020,flower_count__roll3_std,0.1038216560509554,eligible,
tomato_total_flower,CAT_020,flower_count__roll3_min,0.1038216560509554,eligible,
tomato_total_flower,CAT_020,flower_count__roll3_max,0.1038216560509554,eligible,
tomato_total_flower,CAT_020,flower_count__roll3_slope,0.1038216560509554,eligible,
tomato_total_flower,CAT_020,flower_count__roll4_mean,0.1496815286624203,eligible,
tomato_total_flower,CAT_020,flower_count__roll4_std,0.1496815286624203,eligible,
tomato_total_flower,CAT_020,flower_count__roll4_min,0.1496815286624203,eligible,
tomato_total_flower,CAT_020,flower_count__roll4_max,0.1496815286624203,eligible,
tomato_total_flower,CAT_020,flower_count__roll4_slope,0.1496815286624203,eligible,
tomato_total_flower,CAT_023,fruit_count__current,1.0,missing_over_50_percent,
tomato_total_flower,CAT_023,fruit_count__delta,1.0,missing_over_50_percent,
tomato_total_flower,CAT_023,fruit_count__delta_per_day,1.0,missing_over_50_percent,
tomato_total_flower,CAT_023,fruit_count__lag1,1.0,missing_over_50_percent,
tomato_total_flower,CAT_023,fruit_count__lag2,1.0,missing_over_50_percent,
tomato_total_flower,CAT_023,fruit_count__lag3,1.0,missing_over_50_percent,
tomato_total_flower,CAT_023,fruit_count__roll2_mean,1.0,missing_over_50_percent,
tomato_total_flower,CAT_023,fruit_count__roll2_std,1.0,missing_over_50_percent,
tomato_total_flower,CAT_023,fruit_count__roll2_min,1.0,missing_over_50_percent,
tomato_total_flower,CAT_023,fruit_count__roll2_max,1.0,missing_over_50_percent,
tomato_total_flower,CAT_023,fruit_count__roll2_slope,1.0,missing_over_50_percent,
tomato_total_flower,CAT_023,fruit_count__roll3_mean,1.0,missing_over_50_percent,
tomato_total_flower,CAT_023,fruit_count__roll3_std,1.0,missing_over_50_percent,
tomato_total_flower,CAT_023,fruit_count__roll3_min,1.0,missing_over_50_percent,
tomato_total_flower,CAT_023,fruit_count__roll3_max,1.0,missing_over_50_percent,
tomato_total_flower,CAT_023,fruit_count__roll3_slope,1.0,missing_over_50_percent,
tomato_total_flower,CAT_023,fruit_count__roll4_mean,1.0,missing_over_50_percent,
tomato_total_flower,CAT_023,fruit_count__roll4_std,1.0,missing_over_50_percent,
tomato_total_flower,CAT_023,fruit_count__roll4_min,1.0,missing_over_50_percent,
tomato_total_flower,CAT_023,fruit_count__roll4_max,1.0,missing_over_50_percent,
tomato_total_flower,CAT_023,fruit_count__roll4_slope,1.0,missing_over_50_percent,
tomato_total_flower,CAT_005,observed_truss_count__current,0.0,eligible,
tomato_total_flower,CAT_005,observed_truss_count__delta,0.0573248407643312,eligible,
tomato_total_flower,CAT_005,observed_truss_count__delta_per_day,0.0573248407643312,eligible,
tomato_total_flower,CAT_005,observed_truss_count__lag1,0.0573248407643312,eligible,
tomato_total_flower,CAT_005,observed_truss_count__lag2,0.1038216560509554,eligible,
tomato_total_flower,CAT_005,observed_truss_count__lag3,0.1496815286624203,eligible,
tomato_total_flower,CAT_005,observed_truss_count__roll2_mean,0.0573248407643312,affine_dependent_on_prior_members,
tomato_total_flower,CAT_005,observed_truss_count__roll2_std,0.0573248407643312,affine_dependent_on_prior_members,
tomato_total_flower,CAT_005,observed_truss_count__roll2_min,0.0573248407643312,affine_dependent_on_prior_members,
tomato_total_flower,CAT_005,observed_truss_count__roll2_max,0.0573248407643312,affine_dependent_on_prior_members,
tomato_total_flower,CAT_005,observed_truss_count__roll2_slope,0.0573248407643312,affine_dependent_on_prior_members,
tomato_total_flower,CAT_005,observed_truss_count__roll3_mean,0.1038216560509554,eligible,
tomato_total_flower,CAT_005,observed_truss_count__roll3_std,0.1038216560509554,eligible,
tomato_total_flower,CAT_005,observed_truss_count__roll3_min,0.1038216560509554,affine_dependent_on_prior_members,
